seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr3	73110899	73110910	12	*	X41078	55096	73110810	73112471	1662	+	0	inside	88	EBLN2
chr3	114069069	114069088	20	*	X41174	100131117	114070658	114107825	37168	+	1569	upstream	1569	ZBTB20-AS1
chr3	121380372	121380476	105	*	X41246	3059	121350246	121379791	29546	-	580	upstream	580	HCLS1
chr3	128996207	128996453	247	*	X41560	56941	128997684	129024135	26452	+	1230	upstream	1230	HMCES
chr3	128996460	128996461	2	*	X41561	56941	128997684	129024135	26452	+	1222	upstream	1222	HMCES
chr3	128996567	128996572	6	*	X41562	56941	128997684	129024135	26452	+	1111	upstream	1111	HMCES
chr3	128996622	128996903	282	*	X41563	56941	128997684	129024135	26452	+	780	upstream	780	HMCES
chr3	148802187	148802373	187	*	X41701	100873945	148804119	148820610	16492	+	1745	upstream	1745	HLTF-AS1
chr3	184041399	184041533	135	*	X41943	692107	184043484	184043559	76	+	1950	upstream	1950	SNORD66
chr3	184042911	184043105	195	*	X41944	692107	184043484	184043559	76	+	378	upstream	378	SNORD66
chr3	184043541	184043660	120	*	X41945	692107	184043484	184043559	76	+	0	overlapEnd	56	SNORD66
chr3	184052421	184052555	135	*	X41958	131408	184053717	184064063	10347	+	1161	upstream	1161	FAM131A
chr3	184052661	184052902	242	*	X41959	131408	184053717	184064063	10347	+	814	upstream	814	FAM131A
chr3	197402428	197402577	150	*	X42123	100126321	197401367	197401447	81	-	980	upstream	980	MIR922
chr4	665650	665748	99	*	X42170	4636	667369	675817	8449	+	1620	upstream	1620	MYL5
chr4	665806	666050	245	*	X42171	4636	667369	675817	8449	+	1318	upstream	1318	MYL5
chr4	1974254	1974388	135	*	X42416	677770	1976363	1976487	125	+	1974	upstream	1974	SCARNA22
chr4	1988039	1988228	190	*	X42434	100126332	1988111	1988204	94	-	0	includeFeature	0	MIR943
chr4	1988364	1988513	150	*	X42435	100126332	1988111	1988204	94	-	159	upstream	159	MIR943
chr4	1988574	1988708	135	*	X42436	100126332	1988111	1988204	94	-	369	upstream	369	MIR943
chr4	1988714	1988848	135	*	X42437	100126332	1988111	1988204	94	-	509	upstream	509	MIR943
chr4	1988874	1988993	120	*	X42438	100126332	1988111	1988204	94	-	669	upstream	669	MIR943
chr4	1989149	1989268	120	*	X42439	100126332	1988111	1988204	94	-	944	upstream	944	MIR943
chr4	1989339	1989397	59	*	X42440	100126332	1988111	1988204	94	-	1134	upstream	1134	MIR943
chr4	1989959	1990078	120	*	X42441	100126332	1988111	1988204	94	-	1754	upstream	1754	MIR943
chr4	2596151	2596180	30	*	X42464	8603	2597828	2734302	136475	+	1647	upstream	1647	FAM193A
chr4	10080281	10080462	182	*	X42793	100423011	10080235	10080316	82	-	0	overlapStart	0	MIR3138
chr4	10081828	10082063	236	*	X42794	100423011	10080235	10080316	82	-	1511	upstream	1511	MIR3138
chr4	48137127	48137261	135	*	X43022	7294	48068410	48136273	67864	-	853	upstream	853	TXK
chr4	48137497	48137616	120	*	X43023	7294	48068410	48136273	67864	-	1223	upstream	1223	TXK
chr4	151503296	151503316	21	*	X43420	10586	151503077	151505845	2769	+	0	inside	218	MAB21L2
chr4	152023764	152023859	96	*	X43427	8944	152024979	152025043	65	+	1119	upstream	1119	SNORD73A
chr4	185720249	185720257	9	*	X43596	643036	185719451	185720200	750	-	48	upstream	48	SLED1
chr4	185721362	185721470	109	*	X43597	643036	185719451	185720200	750	-	1161	upstream	1161	SLED1
chr4	186300894	186300998	105	*	X43630	55805	186285032	186300152	15121	-	741	upstream	741	LRP2BP
chr5	14711520	14711714	195	*	X44079	100130744	14712803	14716638	3836	+	1088	upstream	1088	LOC100130744
chr5	14711880	14711987	108	*	X44080	100130744	14712803	14716638	3836	+	815	upstream	815	LOC100130744
chr5	14712069	14712176	108	*	X44081	100130744	14712803	14716638	3836	+	626	upstream	626	LOC100130744
chr5	14712259	14712299	41	*	X44082	100130744	14712803	14716638	3836	+	503	upstream	503	LOC100130744
chr5	14712330	14712449	120	*	X44083	100130744	14712803	14716638	3836	+	353	upstream	353	LOC100130744
chr5	14712586	14712674	89	*	X44084	100130744	14712803	14716638	3836	+	128	upstream	128	LOC100130744
chr5	14712705	14712839	135	*	X44085	100130744	14712803	14716638	3836	+	0	overlapStart	0	LOC100130744
chr5	40757192	40757341	150	*	X44166	23548	40711678	40756072	44395	-	1119	upstream	1119	TTC33
chr5	40830178	40830183	6	*	X44167	100506548	40825365	40829244	3880	-	933	upstream	933	NA
chr5	132207739	132207810	72	*	X44567	116842	132209358	132210582	1225	+	1547	upstream	1547	LEAP2
chr5	137021981	137022085	105	*	X44706	9499	137022410	137223540	201131	+	324	upstream	324	MYOT
chr5	137896867	137896997	131	*	X44740	26785	137896732	137896799	68	-	67	upstream	67	SNORD63
chr5	138613049	138613144	96	*	X44759	26821	138614469	138614668	200	+	1324	upstream	1324	SNORA74A
chr5	138732233	138732511	279	*	X44764	389333	138727635	138730885	3251	-	1347	upstream	1347	PROB1
chr5	138732608	138732609	2	*	X44765	389333	138727635	138730885	3251	-	1722	upstream	1722	PROB1
chr5	140052587	140053049	463	*	X44823	373863	140050381	140053171	2791	-	0	inside	121	DND1
chr5	140053517	140053555	39	*	X44824	373863	140050381	140053171	2791	-	345	upstream	345	DND1
chr5	140054167	140054286	120	*	X44825	373863	140050381	140053171	2791	-	995	upstream	995	DND1
chr5	140055157	140055291	135	*	X44826	373863	140050381	140053171	2791	-	1985	upstream	1985	DND1
chr5	149875807	149875941	135	*	X45022	3340	149877340	149937773	60434	+	1398	upstream	1398	NDST1
chr5	149877204	149877246	43	*	X45023	3340	149877340	149937773	60434	+	93	upstream	93	NDST1
chr5	159900257	159900406	150	*	X45355	100422938	159901409	159901490	82	+	1002	upstream	1002	MIR3142
chr5	159910667	159910831	165	*	X45363	406938	159912359	159912457	99	+	1527	upstream	1527	MIR146A
chr5	169455047	169455114	68	*	X45453	100616498	169455492	169455570	79	+	377	upstream	377	MIR378E
chr5	176938544	176938678	135	*	X45748	79930	176928906	176937427	8522	-	1116	upstream	1116	DOK3
chr5	176939204	176939353	150	*	X45749	79930	176928906	176937427	8522	-	1776	upstream	1776	DOK3
chr5	179225205	179225354	150	*	X45844	100302156	179225278	179225346	69	-	0	includeFeature	0	MIR1229
chr5	179225790	179225824	35	*	X45845	100302156	179225278	179225346	69	-	443	upstream	443	MIR1229
chr5	179226718	179227032	315	*	X45846	100302156	179225278	179225346	69	-	1371	upstream	1371	MIR1229
chr5	179227063	179227066	4	*	X45847	100302156	179225278	179225346	69	-	1716	upstream	1716	MIR1229
chr6	8087314	8087432	119	*	X46056	100124533	8086641	8086766	126	-	547	upstream	547	SCARNA27
chr6	8088123	8088257	135	*	X46057	100124533	8086641	8086766	126	-	1356	upstream	1356	SCARNA27
chr6	35263389	35263613	225	*	X46881	50619	35265595	35289548	23954	+	1981	upstream	1981	DEF6
chr6	41068924	41068953	30	*	X47061	221442	41068773	41108573	39801	+	0	inside	150	ADCY10P1
chr6	43478598	43478732	135	*	X47210	221424	43474703	43478081	3379	-	516	upstream	516	LRRC73
chr6	43478838	43478905	68	*	X47211	221424	43474703	43478081	3379	-	756	upstream	756	LRRC73
chr6	43479618	43479752	135	*	X47212	221424	43474703	43478081	3379	-	1536	upstream	1536	LRRC73
chr6	43479948	43480115	168	*	X47213	221424	43474703	43478081	3379	-	1866	upstream	1866	LRRC73
chr6	44221902	44222021	120	*	X47293	100616124	44221943	44222022	80	-	0	overlapEnd	0	MIR4647
chr6	44222097	44222231	135	*	X47294	100616124	44221943	44222022	80	-	74	upstream	74	MIR4647
chr6	44222412	44222576	165	*	X47295	100616124	44221943	44222022	80	-	389	upstream	389	MIR4647
chr6	44403288	44403408	121	*	X47317	100616352	44403378	44403459	82	+	0	overlapStart	0	MIR4642
chr6	53140221	53140287	67	*	X47346	100847075	53141791	53141869	79	+	1503	upstream	1503	MIR5685
chr6	109764132	109764165	34	*	X47547	285755	109711418	109762374	50957	-	1757	upstream	1757	PPIL6
chr6	109787078	109787182	105	*	X47552	64780	109765266	109787171	21906	-	0	overlapStart	0	MICAL1
chr6	144177632	144177736	105	*	X47781	153918	144178440	144259483	81044	+	703	upstream	703	ZC2HC1B
chr6	144178071	144178205	135	*	X47782	153918	144178440	144259483	81044	+	234	upstream	234	ZC2HC1B
chr6	149721353	149721472	120	*	X47802	387082	149721495	149722182	688	+	22	upstream	22	SUMO4
chr6	155153451	155153615	165	*	X47886	26230	155153831	155578857	425027	+	215	upstream	215	TIAM2
chr6	159186636	159186770	135	*	X47971	100500851	159185693	159185785	93	-	850	upstream	850	MIR3918
chr6	160220836	160220873	38	*	X47996	154197	160221281	160241736	20456	+	407	upstream	407	PNLDC1
chr7	1884222	1884290	69	*	X48263	100616160	1883816	1883889	74	-	332	upstream	332	MIR4655
chr7	1884381	1884422	42	*	X48264	100616160	1883816	1883889	74	-	491	upstream	491	MIR4655
chr7	4828589	4828683	95	*	X48490	100616465	4828196	4828270	75	-	318	upstream	318	MIR4656
chr7	5535837	5536016	180	*	X48556	693174	5535450	5535548	99	-	288	upstream	288	MIR589
chr7	5569682	5569934	253	*	X48567	60	5566779	5570232	3454	-	0	inside	297	ACTB
chr7	5719827	5719856	30	*	X48595	100874342	5702063	5720092	18030	-	0	inside	235	RNF216-IT1
chr7	5720628	5720696	69	*	X48596	100874342	5702063	5720092	18030	-	535	upstream	535	RNF216-IT1
chr7	45144349	45144468	120	*	X49025	677796	45143948	45144641	694	-	0	inside	172	SNORA5C
chr7	45144754	45144888	135	*	X49026	677796	45143948	45144641	694	-	112	upstream	112	SNORA5C
chr7	45146585	45146719	135	*	X49027	677796	45143948	45144641	694	-	1943	upstream	1943	SNORA5C
chr7	45146585	45146719	135	*	X49027	677795	45145567	45145698	132	-	886	upstream	886	SNORA5B
chr7	92168021	92168155	135	*	X49492	84849	92167789	92169079	1291	+	0	inside	231	NA
chr7	99691028	99691186	159	*	X49698	407014	99691183	99691266	84	-	0	overlapEnd	79	MIR25
chr7	99691673	99691807	135	*	X49699	407014	99691183	99691266	84	-	406	upstream	406	MIR25
chr7	99691673	99691807	135	*	X49699	407050	99691391	99691470	80	-	202	upstream	202	MIR93
chr7	99691673	99691807	135	*	X49699	406900	99691616	99691697	82	-	0	overlapStart	0	MIR106B
chr7	99691958	99692092	135	*	X49700	407014	99691183	99691266	84	-	691	upstream	691	MIR25
chr7	99691958	99692092	135	*	X49700	407050	99691391	99691470	80	-	487	upstream	487	MIR93
chr7	99691958	99692092	135	*	X49700	406900	99691616	99691697	82	-	260	upstream	260	MIR106B
chr7	99692882	99693031	150	*	X49701	407014	99691183	99691266	84	-	1615	upstream	1615	MIR25
chr7	99692882	99693031	150	*	X49701	407050	99691391	99691470	80	-	1411	upstream	1411	MIR93
chr7	99692882	99693031	150	*	X49701	406900	99691616	99691697	82	-	1184	upstream	1184	MIR106B
chr7	99693053	99693142	90	*	X49702	407014	99691183	99691266	84	-	1786	upstream	1786	MIR25
chr7	99693053	99693142	90	*	X49702	407050	99691391	99691470	80	-	1582	upstream	1582	MIR93
chr7	99693053	99693142	90	*	X49702	406900	99691616	99691697	82	-	1355	upstream	1355	MIR106B
chr7	99693609	99693728	120	*	X49703	406900	99691616	99691697	82	-	1911	upstream	1911	MIR106B
chr7	99697509	99697628	120	*	X49708	9179	99699130	99707942	8813	+	1501	upstream	1501	AP4M1
chr7	99754284	99754433	150	*	X49717	100616439	99754228	99754292	65	-	0	overlapStart	0	MIR4658
chr7	99935145	99935228	84	*	X49722	5379	99918263	99933930	15668	-	1214	upstream	1214	PMS2P1
chr7	100171825	100172022	198	*	X49769	100316904	100169853	100171270	1418	-	554	upstream	554	SAP25
chr7	100172803	100172874	72	*	X49770	100316904	100169853	100171270	1418	-	1532	upstream	1532	SAP25
chr7	100172911	100173030	120	*	X49771	100316904	100169853	100171270	1418	-	1640	upstream	1640	SAP25
chr7	100173130	100173200	71	*	X49772	100316904	100169853	100171270	1418	-	1859	upstream	1859	SAP25
chr7	100802304	100802377	74	*	X49835	100616117	100802754	100802836	83	+	376	upstream	376	MIR4653
chr7	100802385	100802490	106	*	X49836	100616117	100802754	100802836	83	+	263	upstream	263	MIR4653
chr7	100881788	100881838	51	*	X49850	24146	100875373	100882101	6729	-	0	inside	262	CLDN15
chr7	100882326	100882428	103	*	X49851	24146	100875373	100882101	6729	-	224	upstream	224	CLDN15
chr7	100883186	100883270	85	*	X49852	24146	100875373	100882101	6729	-	1084	upstream	1084	CLDN15
chr7	100883279	100883503	225	*	X49853	24146	100875373	100882101	6729	-	1177	upstream	1177	CLDN15
chr7	100883737	100883934	198	*	X49854	24146	100875373	100882101	6729	-	1635	upstream	1635	CLDN15
chr7	102109740	102110032	293	*	X49952	100616367	102111916	102111978	63	+	1883	upstream	1883	MIR4467
chr7	102111893	102111982	90	*	X49953	100616367	102111916	102111978	63	+	0	includeFeature	0	MIR4467
chr7	104632354	104632363	10	*	X49970	100216546	104622194	104631612	9419	-	741	upstream	741	LINC01004
chr7	127721591	127721740	150	*	X50107	693178	127721913	127722012	100	+	172	upstream	172	MIR593
chr7	130599185	130599334	150	*	X50210	646329	130557251	130598069	40819	-	1115	upstream	1115	NA
chr7	137638255	137638349	95	*	X50298	100130880	137638094	137642712	4619	+	0	inside	160	CREB3L2-AS1
chr7	139112019	139112118	100	*	X50340	100129148	139102209	139112272	10064	-	0	inside	153	LOC100129148
chr7	141477811	141478028	218	*	X50383	50832	141478289	141479188	900	+	260	upstream	260	TAS2R4
chr7	150026594	150026644	51	*	X50528	113763	150026938	150029811	2874	+	293	upstream	293	ZBED6CL
chr7	150096037	150096108	72	*	X50546	728743	150097790	150109558	11769	+	1681	upstream	1681	LOC728743
chr7	150935262	150935312	51	*	X50622	768213	150935507	150935624	118	+	194	upstream	194	MIR671
chr8	6602219	6602353	135	*	X50811	100616348	6602685	6602765	81	+	331	upstream	331	MIR4659A
chr8	8239070	8239219	150	*	X50830	157285	8175258	8239257	64000	-	0	inside	37	PRAG1
chr8	37607236	37607248	13	*	X51264	728024	37604074	37605564	1491	-	1671	upstream	1671	LOC728024
chr8	37607309	37607458	150	*	X51265	728024	37604074	37605564	1491	-	1744	upstream	1744	LOC728024
chr8	38032003	38032118	116	*	X51289	9530	38034106	38070819	36714	+	1987	upstream	1987	BAG4
chr8	38831647	38831751	105	*	X51349	203100	38831668	38846181	14514	+	0	overlapStart	0	HTRA4
chr8	38831810	38831890	81	*	X51350	203100	38831668	38846181	14514	+	0	inside	141	HTRA4
chr8	72754113	72754405	293	*	X51599	100132891	72755358	72968547	213190	+	952	upstream	952	MSC-AS1
chr8	72754543	72754675	133	*	X51600	100132891	72755358	72968547	213190	+	682	upstream	682	MSC-AS1
chr8	124229254	124229257	4	*	X51823	100616260	124228028	124228103	76	-	1150	upstream	1150	MIR4663
chr8	144662057	144662189	133	*	X52187	93100	144656955	144660513	3559	-	1543	upstream	1543	NAPRT
chr8	144895679	144895783	105	*	X52223	100126338	144895127	144895212	86	-	466	upstream	466	MIR937
chr8	144895859	144895993	135	*	X52224	100126338	144895127	144895212	86	-	646	upstream	646	MIR937
chr8	144899082	144899092	11	*	X52225	23513	144873090	144897549	24460	-	1532	upstream	1532	SCRIB
chr8	144899254	144899392	139	*	X52226	23513	144873090	144897549	24460	-	1704	upstream	1704	SCRIB
chr8	145135438	145135572	135	*	X52291	8733	145137524	145141119	3596	+	1951	upstream	1951	GPAA1
chr8	145161808	145162035	228	*	X52306	340390	145162629	145173218	10590	+	593	upstream	593	WDR97
chr8	145579829	145579877	49	*	X52368	340393	145576886	145579269	2384	-	559	upstream	559	TMEM249
chr8	145619442	145619577	136	*	X52374	100126351	145619364	145619445	82	-	0	overlapStart	0	MIR939
chr8	145620581	145620697	117	*	X52375	100126351	145619364	145619445	82	-	1135	upstream	1135	MIR939
chr8	145621010	145621105	96	*	X52376	100126351	145619364	145619445	82	-	1564	upstream	1564	MIR939
chr8	145625818	145625904	87	*	X52384	100302196	145625476	145625559	84	-	258	upstream	258	MIR1234
chr8	145627138	145627345	208	*	X52385	100302196	145625476	145625559	84	-	1578	upstream	1578	MIR1234
chr8	146014185	146014520	336	*	X52410	80778	145998501	146012725	14225	-	1459	upstream	1459	ZNF34
chr8	146014536	146014640	105	*	X52411	80778	145998501	146012725	14225	-	1810	upstream	1810	ZNF34
chr9	4850369	4850471	103	*	X52544	406894	4850297	4850375	79	+	0	overlapEnd	71	MIR101-2
chr9	33934666	33934800	135	*	X52742	101340252	33934295	33934373	79	-	292	upstream	292	SNORD121B
chr9	34650900	34650947	48	*	X52763	3590	34650699	34661898	11200	+	0	inside	200	IL11RA
chr9	35751756	35751951	196	*	X52828	57704	35736863	35749983	13121	-	1772	upstream	1772	GBA2
chr9	36864441	36864665	225	*	X52891	100616278	36864251	36864305	55	-	135	upstream	135	MIR4540
chr9	36864786	36864889	104	*	X52892	100616278	36864251	36864305	55	-	480	upstream	480	MIR4540
chr9	36865175	36865304	130	*	X52893	100616278	36864251	36864305	55	-	869	upstream	869	MIR4540
chr9	36866136	36866270	135	*	X52894	100616278	36864251	36864305	55	-	1830	upstream	1830	MIR4540
chr9	86594337	86594359	23	*	X53097	80010	86595637	86618987	23351	+	1277	upstream	1277	RMI1
chr9	95378286	95378420	135	*	X53273	100128361	95380332	95382817	2486	+	1911	upstream	1911	LOC100128361
chr9	95379940	95380089	150	*	X53274	100128361	95380332	95382817	2486	+	242	upstream	242	LOC100128361
chr9	95380471	95380620	150	*	X53275	100128361	95380332	95382817	2486	+	0	inside	138	LOC100128361
chr9	97848459	97848474	16	*	X53385	100422842	97848296	97848376	81	-	82	upstream	82	MIR3074
chr9	125643121	125643147	27	*	X53770	692206	125642492	125642598	107	-	522	upstream	522	SNORD90
chr9	125643924	125644049	126	*	X53771	692206	125642492	125642598	107	-	1325	upstream	1325	SNORD90
chr9	125878514	125878648	135	*	X53788	81571	125871773	125877756	5984	-	757	upstream	757	MIR600HG
chr9	126165483	126165490	8	*	X53793	693186	126164804	126164882	79	-	600	upstream	600	MIR601
chr9	127115001	127115135	135	*	X53900	100129034	127115752	127121463	5712	+	616	upstream	616	LOC100129034
chr9	127115616	127115735	120	*	X53901	100129034	127115752	127121463	5712	+	16	upstream	16	LOC100129034
chr9	127454752	127454813	62	*	X53919	406954	127454721	127454830	110	+	0	inside	30	MIR181A2
chr9	127454752	127454813	62	*	X53919	406956	127455989	127456077	89	+	1175	upstream	1175	MIR181B2
chr9	130210881	130210953	73	*	X54005	26783	130210781	130210916	136	-	0	overlapStart	0	SNORA65
chr9	130211753	130211887	135	*	X54006	26783	130210781	130210916	136	-	836	upstream	836	SNORA65
chr9	130211753	130211887	135	*	X54006	90678	130213765	130265780	52016	+	1877	upstream	1877	LRSAM1
chr9	130212678	130212787	110	*	X54007	26783	130210781	130210916	136	-	1761	upstream	1761	SNORA65
chr9	130212678	130212787	110	*	X54007	90678	130213765	130265780	52016	+	977	upstream	977	LRSAM1
chr9	130555134	130555137	4	*	X54037	2356	130556876	130576556	19681	+	1738	upstream	1738	FPGS
chr9	130556492	130556528	37	*	X54038	2356	130556876	130576556	19681	+	347	upstream	347	FPGS
chr9	130556632	130556644	13	*	X54039	2356	130556876	130576556	19681	+	231	upstream	231	FPGS
chr9	131153137	131153257	121	*	X54132	100616335	131154900	131154987	88	+	1642	upstream	1642	MIR219B
chr9	131154863	131154903	41	*	X54133	100616335	131154900	131154987	88	+	0	overlapStart	0	MIR219B
chr9	131154863	131154903	41	*	X54133	407003	131154897	131154993	97	-	0	overlapEnd	89	MIR219A2
chr9	131155189	131155313	125	*	X54134	407003	131154897	131154993	97	-	195	upstream	195	MIR219A2
chr9	134360036	134360350	315	*	X54413	26786	134361052	134365958	4907	+	701	upstream	701	SNORD62A
chr9	136215663	136215722	60	*	X54612	26820	136216251	136216325	75	+	528	upstream	528	SNORD24
chr9	136215663	136215722	60	*	X54612	6837	136207755	136214972	7218	-	690	upstream	690	MED22
chr9	136215663	136215722	60	*	X54612	26814	136216949	136217019	71	+	1226	upstream	1226	SNORD36B
chr9	136215663	136215722	60	*	X54612	26815	136217311	136217382	72	+	1588	upstream	1588	SNORD36A
chr9	136215663	136215722	60	*	X54612	26813	136217701	136217767	67	+	1978	upstream	1978	SNORD36C
chr9	136277462	136277508	47	*	X54641	11093	136279459	136324508	45050	+	1950	upstream	1950	ADAMTS13
chr9	136277562	136277596	35	*	X54642	11093	136279459	136324508	45050	+	1862	upstream	1862	ADAMTS13
chr9	136277762	136277896	135	*	X54643	11093	136279459	136324508	45050	+	1562	upstream	1562	ADAMTS13
chr9	136278070	136278204	135	*	X54644	11093	136279459	136324508	45050	+	1254	upstream	1254	ADAMTS13
chr9	138394358	138394745	388	*	X54808	138162	138387026	138392364	5339	-	1993	upstream	1993	C9orf116
chr9	139336084	139336248	165	*	X54903	56623	139323067	139334256	11190	-	1827	upstream	1827	INPP5E
chr9	139414106	139414169	64	*	X54978	100616242	139414020	139414078	59	-	27	upstream	27	MIR4673
chr9	139414394	139414464	71	*	X54979	100616242	139414020	139414078	59	-	315	upstream	315	MIR4673
chr9	139724105	139724254	150	*	X55000	100422860	139725409	139725475	67	+	1154	upstream	1154	MIR4292
chr9	139725125	139725196	72	*	X55001	100422860	139725409	139725475	67	+	212	upstream	212	MIR4292
chr9	139745525	139745584	60	*	X55003	158056	139746819	139755251	8433	+	1234	upstream	1234	MAMDC4
chr9	140656441	140656548	108	*	X55125	643210	140657474	140659224	1751	+	925	upstream	925	NA
chr9	140731395	140731544	150	*	X55182	693187	140732871	140732968	98	+	1326	upstream	1326	MIR602
chr9	140731950	140732090	141	*	X55183	693187	140732871	140732968	98	+	780	upstream	780	MIR602
chr9	140732250	140732440	191	*	X55184	693187	140732871	140732968	98	+	430	upstream	430	MIR602
chrX	47062201	47062353	153	*	X55426	8552	47064247	47065254	1008	+	1893	upstream	1893	INE1
chrX	47062426	47062683	258	*	X55427	8552	47064247	47065254	1008	+	1563	upstream	1563	INE1
chrX	47062951	47063145	195	*	X55428	8552	47064247	47065254	1008	+	1101	upstream	1101	INE1
chrX	47064541	47064810	270	*	X55429	8552	47064247	47065254	1008	+	0	inside	293	INE1
chrX	47075794	47075928	135	*	X55444	5127	47077528	47089394	11867	+	1599	upstream	1599	CDK16
chrX	53583172	53583291	120	*	X55562	407054	53583184	53583302	119	-	0	overlapEnd	10	MIR98
chrX	53583477	53583493	17	*	X55563	407054	53583184	53583302	119	-	174	upstream	174	MIR98
chrX	53585813	53585891	79	*	X55564	406889	53584153	53584235	83	-	1577	upstream	1577	MIRLET7F2
chrX	153627878	153628027	150	*	X55772	26778	153628622	153628756	135	+	594	upstream	594	SNORA70
chrX	153670724	153670742	19	*	X55775	9130	153672473	153679002	6530	+	1730	upstream	1730	FAM50A
chrX	153670938	153671128	191	*	X55776	9130	153672473	153679002	6530	+	1344	upstream	1344	FAM50A
chrX	154002576	154002737	162	*	X55784	677835	154003273	154003401	129	+	535	upstream	535	SNORA56
chrX	154002963	154003097	135	*	X55785	677835	154003273	154003401	129	+	175	upstream	175	SNORA56
chrX	154003128	154003230	103	*	X55786	677835	154003273	154003401	129	+	42	upstream	42	SNORA56
